ERF_ID,Source_ID,Rupture_ID,Source_Name,Source_Type,Mag,Prob,Grid_Spacing,Num_Rows,Num_Columns,Num_Points,Start_Lat,Start_Lon,Start_Depth,End_Lat,End_Lon,End_Depth
100,33,32,SISZ_Fault_33,,7.2,6.13E-07,0.2,65,179,11635,63.8156,-20.0989,0,64.1368,-20.0885,13
100,32,0,SISZ_Fault_32,,4,0.03439456823,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,1,SISZ_Fault_32,,4.1,0.03125590558,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,2,SISZ_Fault_32,,4.2,0.02829772147,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,3,SISZ_Fault_32,,4.3,0.02517699746,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,4,SISZ_Fault_32,,4.4,0.02254453036,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,5,SISZ_Fault_32,,4.5,0.01944465477,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,6,SISZ_Fault_32,,4.6,0.0167929412,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,7,SISZ_Fault_32,,4.7,0.01479765204,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,8,SISZ_Fault_32,,4.8,0.01318375145,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,9,SISZ_Fault_32,,4.9,0.0115493187,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,10,SISZ_Fault_32,,5,0.01026878543,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,11,SISZ_Fault_32,,5.1,0.009184835283,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,12,SISZ_Fault_32,,5.2,0.008209260938,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,13,SISZ_Fault_32,,5.3,0.007511112399,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,14,SISZ_Fault_32,,5.4,0.006727606657,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,15,SISZ_Fault_32,,5.5,0.006051871534,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,16,SISZ_Fault_32,,5.6,0.005413502858,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,17,SISZ_Fault_32,,5.7,0.004927170102,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,18,SISZ_Fault_32,,5.8,0.004557909962,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,19,SISZ_Fault_32,,5.9,0.004165749016,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
100,32,20,SISZ_Fault_32,,6,0.003827214397,0.2,64,177,11328,63.8173,-20.1794,0,64.1348,-20.1701,12.8
